kepoi_name,disposition,period,time0bk,duration,depth,ingress,impact,kepid
K05689.01,CANDIDATE,114.126134,226.885360,1.699000,960.000000,0.045000,0.000000,9534832
K05690.01,FALSE POSITIVE,17.049654,146.727810,1.921000,366.500000,0.037000,0.340000,9536727
K05691.01,FALSE POSITIVE,13.036524,138.232160,3.480000,127.900000,0.039000,0.300000,9543302
K05692.01,CANDIDATE,2.641812,132.532050,2.264000,68.400000,0.092000,0.888000,9575728
K05693.01,FALSE POSITIVE,612.879586,274.905880,3.680000,494.500000,0.080000,0.000000,9579072
K05694.01,CANDIDATE,107.905570,159.941120,1.976000,304.000000,0.070000,0.740000,9579606
K05695.01,CANDIDATE,11.035637,137.294520,5.624200,158265.000000,5.400000,0.896000,9591728
K05696.01,FALSE POSITIVE,42.093641,141.105000,4.810000,1081.000000,0.270000,0.690000,9594184
K05697.01,FALSE POSITIVE,274.108593,182.160300,6.590000,1638.000000,3.300000,1.000000,9594992
K05698.01,FALSE POSITIVE,282.026038,170.690300,3.630000,398.200000,0.110000,0.600000,9596820
K05699.01,FALSE POSITIVE,339.181093,415.077900,10.700000,127.400000,0.150000,0.500000,9598315
K05700.01,FALSE POSITIVE,3.556433,133.527109,2.500000,23866.400000,0.315959,0.100000,9602595
K05701.01,FALSE POSITIVE,48.550593,148.671400,1.791000,401.700000,0.190000,0.900000,9645188
K05702.01,CANDIDATE,511.887493,533.735260,4.010000,879.000000,0.130000,0.400000,9659022
K05703.01,FALSE POSITIVE,247.371622,277.354220,3.510000,550.200000,0.070000,0.000000,9662475
K05704.01,CANDIDATE,96.166984,134.670590,2.621000,342.800000,0.040000,0.000000,9674789
K05705.01,FALSE POSITIVE,95.254898,181.450300,2.250000,577.100000,0.050000,0.300000,9705620
K05706.01,CANDIDATE,425.486100,149.049800,19.330000,839.300000,3.200000,0.914600,9715631
K05707.01,CANDIDATE,208.798313,328.698160,3.290000,577.400000,0.210000,0.800000,9723746
K05708.01,CANDIDATE,7.863361,131.685477,3.420790,18289.100000,1.424290,0.875441,9724993
K05709.01,FALSE POSITIVE,94.205612,169.295100,6.620000,513.400000,0.140000,0.000000,9758615
K05710.01,FALSE POSITIVE,378.706440,470.672600,14.660000,796.000000,0.680000,0.660000,9771920
K05711.01,FALSE POSITIVE,78.428480,169.312883,3.760400,94236.000000,3.340000,0.904000,9775475
K05712.01,CANDIDATE,287.756815,385.454600,5.640000,2215.000000,0.400000,0.640000,9776907
K05713.01,CANDIDATE,2.516234,132.189200,1.323000,175.100000,0.035000,0.720000,9780149
K05714.01,FALSE POSITIVE,2.248999,132.651615,8.173970,57918.400000,2.604460,0.688810,9786017
K05715.01,FALSE POSITIVE,189.958765,288.373800,20.510000,554.200000,2.160000,0.884000,9832379
K05716.01,FALSE POSITIVE,121.623874,207.493450,2.729000,169.100000,0.035000,0.300000,9837659
K05717.01,CANDIDATE,1.332695,131.940099,3.500000,5958.960000,0.223744,0.100000,9838414
K05718.01,CANDIDATE,233.667000,297.419400,9.960000,2331.000000,0.480000,0.300000,9838582
K05719.01,CANDIDATE,27.287151,153.567000,7.640000,377.100000,0.300000,0.730000,9839030
K05720.01,FALSE POSITIVE,105.896560,231.437800,2.600000,1360.000000,0.360000,0.869000,9845362
K05721.01,CANDIDATE,61.225215,181.696500,3.700000,627.100000,0.110000,0.500000,9845931
K05722.01,CANDIDATE,28.507874,132.792991,3.122300,25480.700000,2.627000,0.942400,9847239
K05723.01,FALSE POSITIVE,444.467410,389.678900,7.154000,1499.000000,2.820000,0.957800,9848760
K05724.01,FALSE POSITIVE,8.480269,135.892900,7.595000,127.600000,0.110000,0.510000,9850843
K05725.01,FALSE POSITIVE,351.238145,226.861700,4.380000,1365.000000,0.280000,0.690000,9851638
K05726.01,FALSE POSITIVE,212.769068,328.158540,2.580000,904.000000,0.190000,0.790000,9875101
K05727.01,CANDIDATE,65.355622,154.481260,2.463000,1228.000000,0.369000,0.882000,9881660
K05728.01,FALSE POSITIVE,18.076710,146.251470,3.169000,38179.000000,1.360000,0.829000,9896438
K05729.01,FALSE POSITIVE,1.332523,132.082210,3.060000,167.400000,0.035000,0.000000,9899514
K05730.01,FALSE POSITIVE,1.332600,132.009960,3.960000,96.970000,0.038000,0.200000,9899607
K05731.01,FALSE POSITIVE,36.609052,138.775620,1.593000,1024.100000,0.045000,0.100000,9908486
K05732.01,CANDIDATE,39.401559,160.259700,5.590000,388.300000,0.140000,0.500000,9910043
K05733.01,FALSE POSITIVE,1.166871,131.873494,1.500000,19560.100000,0.175576,0.100000,9911112
K05734.01,FALSE POSITIVE,230.705789,260.364000,2.690000,426.900000,0.200000,0.860000,9933600
K05735.01,FALSE POSITIVE,4.994729,136.186450,3.325000,48.540000,0.123000,0.898000,9934274
K05736.01,CANDIDATE,161.650224,289.326920,2.605000,293.200000,0.040120,0.000000,9935983
K05737.01,CANDIDATE,376.236417,392.847600,5.000000,211.800000,0.090000,0.500000,9941136
K05738.01,FALSE POSITIVE,27.659134,141.257821,2.500000,326835.000000,0.839399,0.100000,9941387
K05739.01,FALSE POSITIVE,476.728438,496.423780,9.455000,1028.000000,0.375000,0.520000,9941550
K05740.01,CANDIDATE,21.799957,144.314000,4.590000,135.300000,0.260000,0.889000,9942658
K05741.01,FALSE POSITIVE,362.065139,154.155600,15.110000,1113.000000,0.440000,0.100000,9953491
K05742.01,FALSE POSITIVE,1.340698,132.004744,1.500000,633020.000000,0.285135,0.100000,9954225
K05743.01,FALSE POSITIVE,30.695311,155.721620,5.775300,20571.000000,2.682000,0.885300,9957659
K05744.01,CANDIDATE,30.695332,155.720758,5.940050,89049.800000,5.935000,0.923340,9957668
K05745.01,CANDIDATE,11.374443,142.455869,2.304540,28513.700000,1.254600,0.887010,9962595
K05746.01,FALSE POSITIVE,49.874797,167.548830,1.320000,664.800000,0.030000,0.000000,9967398
K05747.01,CANDIDATE,411.446900,522.274320,3.580000,272.000000,0.150000,0.790000,9968924
K05748.01,CANDIDATE,29.937267,145.099720,4.241000,220.600000,0.070000,0.400000,9993683
K05749.01,CANDIDATE,281.952145,231.282900,2.690000,1122.000000,0.140000,0.640000,9994381
K05750.01,FALSE POSITIVE,12.713677,136.936820,1.596000,196.800000,0.020000,0.000000,10002266
K05751.01,FALSE POSITIVE,25.263638,139.308810,2.719000,37.630000,0.032000,0.700000,10004515
K05752.01,CANDIDATE,1.391730,132.095610,1.432400,47.320000,0.009400,0.300000,10004772
K05753.01,FALSE POSITIVE,70.516609,142.855047,2.000000,350658.000000,0.671519,0.100000,10006096
K05754.01,FALSE POSITIVE,2.645602,133.704857,2.672000,1572.000000,1.336000,1.000000,10007492
K05755.01,FALSE POSITIVE,388.680681,211.044800,11.690000,512.700000,0.260000,0.300000,10007916
K05756.01,FALSE POSITIVE,105.632730,229.127340,2.733000,151.800000,0.064000,0.710000,10018364
K05757.01,FALSE POSITIVE,44.637418,157.297200,5.970000,319.700000,0.160000,0.620000,10023469
K05758.01,CANDIDATE,102.493086,166.012700,1.928000,661.900000,0.043000,0.000000,10027861
K05759.01,FALSE POSITIVE,284.942128,359.523870,3.202000,268.400000,0.050000,0.300000,10064591
K05760.01,FALSE POSITIVE,365.632614,238.984250,32.601500,30457.400000,5.404000,0.431800,10074700
K05761.01,CANDIDATE,6.132947,131.990480,1.632000,58.380000,0.066000,0.897000,10083325
K05762.01,CANDIDATE,12.630613,136.703760,2.460000,331.100000,0.230000,0.900000,10090854
K05763.01,FALSE POSITIVE,191.272844,293.242080,3.080000,332.500000,0.070000,0.500000,10096697
K05764.01,FALSE POSITIVE,286.110520,373.452300,13.150000,1164.000000,0.470000,0.410000,10098540
K05765.01,FALSE POSITIVE,390.401410,265.450400,12.150000,422.100000,5.210000,0.979200,10130646
K05766.01,FALSE POSITIVE,191.527746,260.905890,2.586000,202.100000,0.048000,0.540000,10132552
K05767.01,FALSE POSITIVE,386.601676,221.288700,3.290000,412.100000,0.080000,0.500000,10132908
K05768.01,FALSE POSITIVE,15.402930,138.008710,2.828000,266.300000,0.042000,0.200000,10141271
K05769.01,CANDIDATE,7.580577,132.903780,3.344000,82.660000,0.028000,0.100000,10146103
K05770.01,FALSE POSITIVE,61.001217,144.846560,1.959000,381.300000,0.037000,0.200000,10158715
K05771.01,FALSE POSITIVE,198.234445,294.726250,1.988000,429.500000,0.041000,0.300000,10161534
K05772.01,CANDIDATE,75.638552,131.923590,2.419000,184.200000,0.030000,0.000000,10186761
K05773.01,FALSE POSITIVE,24.614953,142.506090,2.447000,258.600000,0.035000,0.000000,10189542
K05774.01,CANDIDATE,1.213760,131.732358,3.000000,78716.900000,0.625339,0.100000,10191056
K05775.01,FALSE POSITIVE,492.246050,247.575900,12.450000,628.900000,0.300000,0.300000,10191449
K05776.01,CANDIDATE,198.605168,163.550110,3.762000,318.900000,0.086000,0.530000,10199984
K05777.01,FALSE POSITIVE,372.292118,379.164900,10.320000,337.000000,0.650000,0.846000,10201891
K05778.01,FALSE POSITIVE,454.248383,494.926580,3.984000,272.100000,0.434000,0.923000,10208477
K05779.01,FALSE POSITIVE,112.484271,177.559870,2.016000,222.000000,0.027000,0.000000,10222603
K05780.01,FALSE POSITIVE,5.140891,134.985800,11.019000,270.100000,0.799000,0.880000,10227881
K05781.01,FALSE POSITIVE,179.272308,149.172980,2.212000,161.400000,0.025000,0.000000,10266852
K05782.01,CANDIDATE,584.550476,388.632340,4.400000,310.800000,0.090000,0.490000,10272858
K05783.01,FALSE POSITIVE,200.838500,268.684240,2.371000,144.700000,0.029000,0.300000,10292000
K05784.01,FALSE POSITIVE,40.103870,158.844050,3.466000,198.800000,0.090000,0.700000,10319341
K05785.01,CANDIDATE,70.312525,178.748700,13.660000,148.200000,0.450000,0.796000,10319834
K05786.01,FALSE POSITIVE,30.114679,158.529291,5.688590,90844.900000,4.972000,0.903800,10320341
K05787.01,CANDIDATE,69.776229,147.934200,9.280000,161.800000,0.130000,0.400000,10339000
K05788.01,CANDIDATE,242.482719,367.230000,6.120000,420.500000,0.110000,0.000000,10356840
K05789.01,FALSE POSITIVE,383.262167,216.191700,5.960000,496.400000,0.410000,0.827000,10387792
K05790.01,CANDIDATE,178.267264,229.758600,5.020000,1576.000000,0.420000,0.751000,10394802
K05791.01,FALSE POSITIVE,385.599313,393.827930,3.980000,275.900000,0.060000,0.200000,10399137
K05792.01,CANDIDATE,215.736077,330.887440,7.437000,8791.000000,5.130000,0.951300,10416390
K05793.01,FALSE POSITIVE,507.469660,251.122000,11.530000,206.500000,0.500000,0.819000,10419108
K05794.01,FALSE POSITIVE,30.977387,145.641000,2.021000,183.600000,0.027000,0.300000,10453009
K05795.01,CANDIDATE,19.112802,143.624600,1.580000,379.900000,0.150000,0.890000,10459749
K05796.01,CANDIDATE,495.874840,241.482200,7.440000,519.900000,0.240000,0.600000,10470779
K05797.01,CANDIDATE,2.037484,131.545050,2.500000,330701.000000,0.679754,0.100000,10480952
K05798.01,CANDIDATE,318.261118,276.179700,5.140000,905.000000,1.760000,0.960500,10487228
K05799.01,CANDIDATE,184.883003,283.416120,3.090000,334.100000,0.070000,0.600000,10519727
K05800.01,CANDIDATE,11.006689,136.002200,4.877000,133.800000,0.060000,0.400000,10525077
K05801.01,CANDIDATE,177.389968,169.037200,16.640000,526.300000,0.580000,0.620000,10535708
K05802.01,CANDIDATE,35.161061,147.924900,55.510000,1109.100000,27.750000,0.999700,10547378
K05803.01,FALSE POSITIVE,107.110035,148.104660,2.118000,208.300000,0.027000,0.000000,10548411
K05804.01,FALSE POSITIVE,1.427982,132.609162,1.164400,1094.300000,0.260800,0.931400,10551346
K05805.01,CANDIDATE,525.767320,306.899500,10.430000,1090.000000,5.213000,0.999000,10552151
K05806.01,CANDIDATE,313.826144,166.497100,4.080000,188.900000,0.050000,0.000000,10552263
K05807.01,CANDIDATE,236.097998,210.004500,3.650000,473.800000,0.340000,0.881000,10554421
K05808.01,FALSE POSITIVE,70.619771,139.663800,2.090000,723.000000,0.080000,0.600000,10556891
K05809.01,FALSE POSITIVE,216.109109,150.924700,3.950000,245.800000,0.270000,0.880000,10579570
K05810.01,CANDIDATE,425.595710,225.321500,3.990000,242.500000,0.110000,0.690000,10581308
K05811.01,FALSE POSITIVE,44.514393,172.464530,1.549000,209.300000,0.042000,0.700000,10591578
K05812.01,CANDIDATE,3.131856,132.116050,1.637000,178.200000,0.041000,0.700000,10601163
K05813.01,FALSE POSITIVE,38.277724,157.829410,1.726000,199.400000,0.022000,0.000000,10616317
K05814.01,FALSE POSITIVE,25.285233,135.966197,4.756970,63396.900000,5.488000,0.948120,10616656
K05815.01,CANDIDATE,207.769152,224.422800,5.010000,326.900000,0.330000,0.850000,10618044
K05816.01,CANDIDATE,82.508843,162.384040,3.618000,412.200000,0.071000,0.300000,10656842
K05817.01,CANDIDATE,113.087428,217.129000,9.820000,126.000000,0.300000,0.798000,10658177
K05818.01,FALSE POSITIVE,1.231326,131.827110,2.890000,70.580000,0.122000,0.891000,10661679
K05819.01,CANDIDATE,381.357820,490.525800,16.640000,269.600000,0.550000,0.720000,10663976
K05820.01,FALSE POSITIVE,120.169838,222.086910,3.186000,95.600000,0.060000,0.710000,10677763
K05821.01,FALSE POSITIVE,113.713630,179.529900,2.450000,516.900000,0.060000,0.300000,10678912
K05822.01,CANDIDATE,17.634312,133.290360,1.541000,72.800000,0.012000,0.100000,10685764
K05823.01,FALSE POSITIVE,0.745097,131.827090,1.543000,138.400000,0.099000,0.900000,10724569
K05824.01,FALSE POSITIVE,247.477243,195.210500,7.600000,530.000000,0.170000,0.300000,10734441
K05825.01,CANDIDATE,208.042898,321.929060,2.420000,364.000000,0.090000,0.700000,10737437
K05826.01,CANDIDATE,30.561525,136.053520,2.117000,654.000000,0.059000,0.400000,10747162
K05827.01,CANDIDATE,6.109635,133.808390,5.620000,62.230000,0.059000,0.540000,10777591
K05828.01,FALSE POSITIVE,270.984770,279.047680,3.850000,1134.000000,0.120000,0.200000,10799291
K05829.01,CANDIDATE,583.855293,362.138200,3.520000,656.000000,0.080000,0.000000,10802364
K05830.01,CANDIDATE,72.781597,188.210670,2.922000,342.100000,0.120000,0.750000,10809888
K05831.01,CANDIDATE,10.552357,132.635500,3.130000,898.000000,0.470000,0.900000,10813078
K05832.01,FALSE POSITIVE,2.747038,131.787120,1.417000,162.620000,0.095000,0.900000,10817600
K05833.01,CANDIDATE,440.160677,470.368590,11.442000,747.700000,2.913000,0.951420,10850327
K05834.01,CANDIDATE,37.538804,159.719000,6.050000,362.000000,0.300000,0.790000,10855545
K05835.01,CANDIDATE,474.982130,281.941900,3.780000,655.000000,0.110000,0.500000,10858504
K05836.01,FALSE POSITIVE,202.187228,174.362400,2.769000,161.300000,0.032000,0.000000,10865043
K05837.01,CANDIDATE,280.920707,154.899400,3.480000,1268.000000,0.230000,0.720000,10878117
K05838.01,FALSE POSITIVE,432.070162,481.281000,4.490000,1149.000000,0.260000,0.680000,10879247
K05839.01,CANDIDATE,169.416033,283.342670,2.996000,253.600000,0.089000,0.700000,10879899
K05840.01,CANDIDATE,460.777760,533.845200,15.640000,261.200000,0.250000,0.300000,10905641
K05841.01,FALSE POSITIVE,3.213194,132.143043,0.747900,155.490000,0.009600,0.310000,10920086
K05842.01,CANDIDATE,57.774544,154.295640,4.970000,315.300000,0.460000,0.901000,10933306
K05843.01,FALSE POSITIVE,331.782481,431.814600,4.940000,303.600000,0.110000,0.500000,10958972
K05844.01,FALSE POSITIVE,344.962074,208.226690,3.210000,510.100000,0.160000,0.760000,10964747
K05845.01,FALSE POSITIVE,22.265867,144.876200,4.785000,86.170000,0.192000,0.876000,10967168
K05846.01,FALSE POSITIVE,199.055056,180.129900,12.470000,253.000000,0.440000,0.755000,10977671
K05847.01,FALSE POSITIVE,277.113422,196.187670,3.952000,580.700000,0.090000,0.300000,10978581
K05848.01,FALSE POSITIVE,323.158714,149.132500,3.800000,374.500000,0.390000,0.900000,10979952
K05849.01,CANDIDATE,21.512501,139.027000,6.027000,129.100000,0.100000,0.620000,10989620
K05850.01,CANDIDATE,303.226553,344.052580,1.690000,1710.000000,0.150000,0.760000,10991389
K05851.01,FALSE POSITIVE,322.222879,217.047900,7.590000,446.100000,0.270000,0.660000,10991431
K05852.01,CANDIDATE,235.419319,307.054900,3.210000,1038.000000,0.100000,0.300000,11021266
K05853.01,FALSE POSITIVE,366.681780,257.649000,3.790000,1036.000000,0.230000,0.720000,11021676
K05854.01,CANDIDATE,240.571677,239.500650,11.072000,935.700000,0.330000,0.290000,11026582
K05855.01,CANDIDATE,217.791570,210.698600,3.570000,1643.000000,0.130000,0.000000,11036168
K05856.01,CANDIDATE,259.344959,165.674100,16.250000,349.400000,0.590000,0.720000,11037818
K05857.01,FALSE POSITIVE,388.038850,513.405100,4.440000,397.200000,1.270000,0.968500,11046723
K05858.01,FALSE POSITIVE,8.344080,136.547850,1.500000,302.800000,0.045000,0.670000,11046870
K05859.01,FALSE POSITIVE,172.621943,170.014270,4.881000,1154.000000,2.440000,1.000000,11069681
K05860.01,FALSE POSITIVE,264.723061,370.412870,5.730000,592.800000,0.120000,0.000000,11072982
K05861.01,CANDIDATE,452.352930,189.095500,14.940000,279.400000,0.380000,0.610000,11073238
K05862.01,FALSE POSITIVE,0.699984,131.835994,1.500000,223386.000000,0.458311,0.100000,11076176
K05863.01,CANDIDATE,8.672417,132.548810,2.704000,98.000000,0.024000,0.000000,11080702
K05864.01,FALSE POSITIVE,35.921462,148.938840,1.399000,141.800000,0.039000,0.760000,11082795
K05865.01,FALSE POSITIVE,35.872920,131.558200,4.576000,1066.700000,1.955000,0.967720,11090561
K05866.01,FALSE POSITIVE,102.298020,208.633140,3.246000,589.600000,0.152000,0.720000,11090926
K05867.01,FALSE POSITIVE,359.845584,210.496300,10.890000,589.500000,0.470000,0.693000,11097752
K05868.01,CANDIDATE,22.778310,145.966690,1.311000,159.900000,0.016000,0.200000,11098704
K05869.01,CANDIDATE,114.407191,225.703540,5.130000,1527.000000,0.260000,0.560000,11100170
K05870.01,FALSE POSITIVE,132.114368,238.008210,2.621000,222.100000,0.035000,0.000000,11129145
K05871.01,FALSE POSITIVE,623.254451,274.286900,12.040000,696.400000,0.310000,0.300000,11145391
K05872.01,FALSE POSITIVE,46.160516,137.080290,2.370000,438.900000,0.060000,0.500000,11145637
K05873.01,FALSE POSITIVE,217.166831,229.904080,2.380000,740.800000,0.063000,0.300000,11147785
K05874.01,CANDIDATE,287.333450,360.821500,11.730000,403.400000,0.210000,0.100000,11152511
K05875.01,CANDIDATE,9.879319,134.339700,2.880000,500.400000,0.140000,0.750000,11176166
K05876.01,FALSE POSITIVE,189.452814,233.628260,2.930000,659.800000,0.070000,0.000000,11182213
K05877.01,CANDIDATE,230.355042,233.780900,2.310000,953.000000,0.070000,0.000000,11183752
K05878.01,FALSE POSITIVE,211.542013,236.267500,3.090000,887.000000,0.270000,0.820000,11191364
K05879.01,FALSE POSITIVE,88.526113,189.274550,2.050000,789.000000,0.110000,0.700000,11198419
K05880.01,FALSE POSITIVE,386.224009,506.161100,4.932000,1655.000000,5.800000,0.990000,11199233
K05881.01,FALSE POSITIVE,134.364239,201.244380,12.132000,84.500000,0.113000,0.300000,11251991
K05882.01,FALSE POSITIVE,55.014692,156.794530,2.341000,92.700000,0.021000,0.000000,11298442
K05883.01,FALSE POSITIVE,198.794606,284.356000,8.396000,142.200000,0.130000,0.500000,11305417
K05884.01,CANDIDATE,588.638148,246.525800,4.300000,321.100000,0.300000,0.860000,11338918
K05885.01,CANDIDATE,111.149354,193.632060,2.630000,504.800000,0.060000,0.300000,11340218
K05886.01,FALSE POSITIVE,284.869063,333.975100,15.590000,165.400000,0.200000,0.300000,11341266
K05887.01,FALSE POSITIVE,9.833690,132.562400,13.055000,41.250000,0.585000,0.921900,11341314
K05888.01,CANDIDATE,190.860018,256.523220,2.990000,633.800000,0.210000,0.810000,11348610
K05889.01,CANDIDATE,374.427490,462.116100,16.320000,411.200000,0.300000,0.000000,11351454
K05890.01,FALSE POSITIVE,263.301871,308.875090,2.170000,347.400000,0.090000,0.740000,11355925
K05891.01,FALSE POSITIVE,370.392870,230.209000,13.840000,1772.000000,0.800000,0.590000,11391512
K05892.01,CANDIDATE,37.959390,145.234170,2.870000,328.000000,0.170000,0.840000,11393248
K05893.01,FALSE POSITIVE,405.626831,245.738300,7.600000,388.200000,0.260000,0.670000,11393633
K05894.01,FALSE POSITIVE,1.080772,131.803875,3.500000,256034.000000,0.591830,0.100000,11401845
K05895.01,CANDIDATE,11.830649,140.124600,8.084000,154.500000,0.090000,0.000000,11407847
K05896.01,FALSE POSITIVE,434.286600,363.293200,10.520000,432.700000,0.300000,0.580000,11414368
K05897.01,FALSE POSITIVE,395.983500,183.562100,20.630000,998.000000,0.610000,0.270000,11444772
K05898.01,FALSE POSITIVE,76.379301,205.062690,1.672000,233.500000,0.025000,0.300000,11444974
K05899.01,CANDIDATE,58.669571,168.618700,3.795000,180.700000,0.048000,0.200000,11446961
K05900.01,FALSE POSITIVE,355.847309,447.656700,19.170000,165.900000,1.170000,0.889000,11453930
K05901.01,CANDIDATE,61.613772,133.844600,14.897000,71.640000,1.551000,0.957200,11456256
K05902.01,CANDIDATE,150.729724,223.042360,2.659000,301.000000,0.046000,0.300000,11457664
K05903.01,FALSE POSITIVE,253.791300,267.523100,3.830000,667.500000,0.220000,0.760000,11465658
